MD5KEY_ORDERSALE,ChangeReceived,OrderNumber,TaxAmount,MealLocation,TransactionId,StoreNumber,date
ECC4BA8B6FB1A6834B501D7191B259D7,4.85,1094,0.4,0,1094,20974,2015-03-31
ECEF3D2C8F162568A253F8C1DA8A4036,2.05,3115,0.65,0,3115,12631,2015-03-31
ECFBB2F803EAD3B89AF83B2A03D9977E,0.0,3359,0.76,0,3359,4904,2015-03-31
ED6F8A273918AB7F773F43D7775E359E,2.92,3140,0.58,0,3140,12631,2015-03-31
EDA91FC0CAF94237D44546BF9FFCE763,0.5,1098,0.5,0,1098,20974,2015-03-31
EDB1B90303F388F7BC0AEE6227F8522C,0.0,3454,0.0,1,3454,4904,2015-03-31
EDC0DBE29D8A2C7A2056B815743FC13E,0.09,3179,0.16,0,3179,12631,2015-03-31
EDD38411C0498CC190FFA4C472569806,0.81,3378,0.0,1,3378,4904,2015-03-31
EF1951CC5DAA329A063B1CABFD30162A,0.0,3397,0.0,1,3397,4904,2015-03-31
F00EB44FD923A0B6EEC6EEFE92330CC7,0.0,1869,0.11,1,1869,46673,2015-03-31
F08EA5BD73908E3B65331A33735DBAD2,0.0,3385,0.0,1,3385,4904,2015-03-31
F08FB7AC1FB4E63B0385D8C4CF4A145C,3.07,3384,1.33,0,3384,4904,2015-03-31
F0CC24807AC866D7E5EED20EF4B5480F,0.0,3258,0.48,0,3258,4904,2015-03-31
F11C560D1C3090A1A5BDE267EE6F6953,1.0,3379,0.0,1,3379,4904,2015-03-31
F1F6E6449E08A0DB57F0E035B40F90A6,0.0,1078,1.39,0,1078,20974,2015-03-31
F214DAD539961F175785AFEDEF21E419,0.0,3434,0.13,1,3434,4904,2015-03-31
F233C404F7189018D37C688ABC446882,0.94,1140,0.31,0,1140,20974,2015-03-31
F27C883996434D050004F3B2D98B1303,0.0,3094,0.52,0,3094,12631,2015-03-31
F2F71B5350FC5DF9AC7466B970DEA99B,0.04,1876,0.16,0,1876,46673,2015-03-31
F43E17FF684F8DB2520EA61282F50EA0,0.0,3338,0.0,0,3338,4904,2015-03-31
F4B09E848C9AC9042AAA21E6B29477B2,0.0,3366,0.0,1,3366,4904,2015-03-31
F508773CD87B48D760B76237A9D430A8,3.46,3141,0.54,0,3141,12631,2015-03-31
F5F451C820B53C825269AA6369076057,3.46,3109,0.54,0,3109,12631,2015-03-31
F64B53038AB061E050E1AAA794277A38,12.09,3271,0.62,0,3271,4904,2015-03-31
F6E7086944098430A2B08D5E90911CDF,10.63,3104,0.77,0,3104,12631,2015-03-31
F76A8634DD385DCB149313F087704148,0.63,3133,0.12,0,3133,12631,2015-03-31
F7F143878347EA539C7F762116DF4D73,10.07,3370,0.78,0,3370,4904,2015-03-31
F8E3F99A3E9DE35E8171E41C7BA4FE49,0.0,3130,1.11,0,3130,12631,2015-03-31
F8EF701B7064C34FC45B2ACDCD933D07,0.0,3200,0.63,0,3200,12631,2015-03-31
F99224F4D9E99FF7FA6A5B45C13BBC8A,0.0,3129,0.75,0,3129,12631,2015-03-31
FA21F38DBC07488BBD15C4725C9B2482,0.0,3463,0.0,1,3463,4904,2015-03-31
FA9F669EBCAB15CE9067F2ADEF4648E8,2.68,3399,0.57,0,3399,4904,2015-03-31
FB63E2CB17451C71682011C0216E207E,0.0,1819,0.54,0,1819,46673,2015-03-31
FC0495BE510E37B55587548C2E0CBA14,8.17,3300,0.93,0,3300,4904,2015-03-31
FC442C9D3D41728E1161506CAA25B2E7,0.0,1113,1.09,0,1113,20974,2015-03-31
FC4B07F194365CF0755EC8FE9366ABA8,0.06,3435,0.94,0,3435,4904,2015-03-31
FD0A764962B35691A5F17419D16D86B6,0.0,3403,0.84,0,3403,4904,2015-03-31
FEC668B1D728C7131A81A74AA6968F98,0.0,1097,0.74,0,1097,20974,2015-03-31
FF76C6A2A3F373F8BC09F0D864F28903,18.09,3096,0.16,0,3096,12631,2015-03-31
004486D75294F44B6BA9C2BB2978C056,15.4,3268,0.38,0,3268,12631,2015-04-01
0115DD8954E2CED8C9FEED8F1F38EB75,0.0,3305,0.54,0,3305,12631,2015-04-01
019A43E3A7C92A3FBEB764BA556D5491,0.0,1916,0.67,0,1916,46673,2015-04-01
01DC98D6706F985C64E41FC8ACBB4887,0.0,1964,0.0,0,1964,46673,2015-04-01
01F0D070CEB636DA1844E24A965AC44D,0.0,3309,1.37,0,3309,12631,2015-04-01
022B379F7A5AE843A6A650095B220C62,0.0,3581,0.54,0,3581,4904,2015-04-01
02822D5F9FA939301AB8FA52C07D3D0A,0.0,1230,1.65,0,1230,20974,2015-04-01
03A9E7DE8DA0EE040FF9BB8D5E4307AF,0.0,1952,0.0,1,1952,46673,2015-04-01
03B4AF930E8B7ADD3BCFE8BB028EA98E,0.24,3527,0.51,0,3527,4904,2015-04-01
0483AA9DEA4E46A860C0370205AFCD75,0.0,3235,0.87,0,3235,12631,2015-04-01
05443794A43D016459A144BCAC7C0E89,10.68,1968,0.77,0,1968,46673,2015-04-01
062DDC436C8E9D2EE804652525BD8330,4.74,3616,0.41,0,3616,4904,2015-04-01
07B2CE5E72A25CA8CE4DDB2CD7DDB841,0.0,3479,0.0,1,3479,4904,2015-04-01
07CC6C9531A87B2BA19A95ECFC2E6226,0.85,3226,0.75,0,3226,12631,2015-04-01
0981C1B00F3B0AD4D98CA563B48CF41D,0.0,3602,0.0,0,3602,4904,2015-04-01
09F2EB32EECC537A26BD6F7EBDA0C7F9,0.4,3598,0.6,0,3598,4904,2015-04-01
0A3E786A00A12F47B6A4B648CA3B1297,0.0,3513,0.32,0,3513,4904,2015-04-01
0A6002FF6D92086BB198244CF501E6E5,31.03,1183,1.47,0,1183,20974,2015-04-01
0B9F25E4DCC51A5ABF266EB7A42AD3FA,12.68,3507,0.57,0,3507,4904,2015-04-01
0C6545C9DFA6666DE0300137461F09AF,8.51,3231,0.94,0,3231,12631,2015-04-01
0D619974F3A7CDA6968429B07DFD8864,13.11,3631,0.54,0,3631,4904,2015-04-01
0D6D3638C2DA938F6081C7ED52B33804,0.0,3623,0.76,0,3623,4904,2015-04-01
0D7568C8661F64B250FE04D8933B5E8B,0.41,3322,0.79,0,3322,12631,2015-04-01
0E0A90B7B67A71804A4B965266DDBB38,0.0,3510,0.32,0,3510,4904,2015-04-01
0E92F836AC5C9CDAE335E0AC6BFC915E,2.94,3573,0.56,1,3573,4904,2015-04-01
0E9CA9967548E4718E66C326A06B3E88,0.0,3670,0.7,0,3670,4904,2015-04-01
0F454BB2CCE0FDBB3FF1BE2F144B1CD2,4.58,3489,0.42,0,3489,4904,2015-04-01
110EE8DCAEDE0AB4B9F5564E5BC9DCBE,0.0,1934,0.56,0,1934,46673,2015-04-01
110FC489354BF805EFE9A31E80209A82,0.0,3708,0.48,0,3708,4904,2015-04-01
1138273354E2CE973EEBF801602C2839,0.0,1181,0.64,0,1181,20974,2015-04-01
144A194D2754BB8676904CE7D1714595,0.0,3317,0.54,0,3317,12631,2015-04-01
14A7E4587C4D9925B07B83CD72926704,3.11,3635,0.54,0,3635,4904,2015-04-01
15036D883998BA9C847A2DBD82722D54,6.48,1911,1.12,0,1911,46673,2015-04-01
150920DAD1788F75840916BCFDD4230A,0.0,3658,0.57,0,3658,4904,2015-04-01
15E6269B66D15B8DF3C9FDD9C1BA8653,0.0,3590,0.51,0,3590,4904,2015-04-01
16B4E40133856C8603DD1F5E66B5AB24,1.0,3692,0.0,1,3692,4904,2015-04-01
16D54079335F4708D1B5A54E33D54387,0.0,3549,0.0,1,3549,4904,2015-04-01
16F36A5C63EFDD92C2FABBC3586E9106,0.19,3570,0.81,1,3570,4904,2015-04-01
16F67443EE3120BD8739AAA8D62B510C,7.47,3701,0.98,0,3701,4904,2015-04-01
1721BF8E2D7B12977E86A212D35C9297,0.0,3303,0.54,0,3303,12631,2015-04-01
178E402CC47C03E75890EC006671DCE1,0.0,3682,0.57,0,3682,4904,2015-04-01
17BCB0C095B6F6C40DE684A9F71F225F,8.5,1974,0.0,1,1974,46673,2015-04-01
17D373DBD9F990735DF9B3A24B14FFAA,0.0,3260,0.75,0,3260,12631,2015-04-01
17E1BAEE42109D543D15AE2D1310FDA7,13.25,3538,0.0,1,3538,4904,2015-04-01
1832529A0139EA36A7D1415EC5D03CE5,0.0,3656,0.41,0,3656,4904,2015-04-01
193FE55FD20B6E81A54671C169674039,0.0,3530,0.13,1,3530,4904,2015-04-01
1A2FE973D1D29B2F311BC2F2B34689B7,2.21,3222,0.64,0,3222,12631,2015-04-01
1B866924679C3342E0DFB6F671A13434,0.0,1220,0.68,0,1220,20974,2015-04-01
1BA1BC34ECA08739A6E424C2C7DAE9F1,4.69,3501,0.81,0,3501,4904,2015-04-01
1C042EF6C325BD0A7BF6F2C9149E5D27,0.0,3691,0.05,0,3691,4904,2015-04-01
1C3C65CAA325C3BDFD02EC63297D723B,13.46,3229,0.54,0,3229,12631,2015-04-01
1D32F1CBEEEEDD7B69E4E2C33D014349,0.0,1962,0.89,0,1962,46673,2015-04-01
1D3715F0E5C723BF13D989433E880C1A,2.73,3698,0.57,0,3698,4904,2015-04-01
1E307306F17A56A7C07E78A3681AC3D9,0.0,3683,0.51,0,3683,4904,2015-04-01
1E45655F3D37F49CBB362FFB080B6B58,0.0,3532,0.51,0,3532,4904,2015-04-01
1E932D95D707E092BD5AB87B9B48F579,0.21,3215,0.54,0,3215,12631,2015-04-01
1EBDBCE4DB5BD7F8EFEF32C12A98B2EE,0.0,3289,1.82,0,3289,12631,2015-04-01
20D53663331CBE4D1FBBFD91BE51E8ED,0.0,1197,0.31,0,1197,20974,2015-04-01
22963583D8C0AB032529D7D4D5475BFF,2.51,3561,0.59,0,3561,4904,2015-04-01
23271AFE12FDC2BAE6114F908AF9B756,0.74,3225,0.76,0,3225,12631,2015-04-01
2394B35DE1BEDA87233207CCDE9C20C2,13.24,3208,0.56,0,3208,12631,2015-04-01
23A8873D053964104BA2323E118D6370,0.95,1222,0.7,0,1222,20974,2015-04-01
2458CF8D47DF308A497F114C3DF89381,3.46,3285,0.54,0,3285,12631,2015-04-01
246D5E997A99B781CB52D585555AA9DC,11.76,1944,0.14,1,1944,46673,2015-04-01
247F12D7F8A0D0EBACBCF9367DC30953,0.0,1205,1.18,0,1205,20974,2015-04-01
24AE8197D9F129BE79EC930F457778CD,0.0,3525,0.0,0,3525,4904,2015-04-01
24C1C5182C992A11FB137E4782525F95,0.0,3480,0.0,1,3480,4904,2015-04-01
252B6159C35D88D901E8FC15FC302A4E,15.5,3589,0.0,1,3589,4904,2015-04-01
254231EA07DD2A15D3F0F164CA1FD9D9,0.0,1190,0.65,0,1190,20974,2015-04-01
25ECC64F890E6116F3E996E74E3D0B80,0.0,3689,0.0,1,3689,4904,2015-04-01
273F7124680F481349A3E3098ED2355A,0.0,3620,0.57,0,3620,4904,2015-04-01
27C79B0014A5D21D06C2616CF50DAD30,0.0,1922,1.06,0,1922,46673,2015-04-01
27E5DBA632FB75C263C79E3229410ABD,2.41,1262,0.59,0,1262,20974,2015-04-01
2800D25470744CE8CEEF41DAF6BD47BB,0.0,1900,1.1,0,1900,46673,2015-04-01
2849E097EFB6F58CCB17181C8ACEBB03,15.66,3499,0.34,0,3499,4904,2015-04-01
28B9496E059B59424BDCF5DAC01DC636,0.0,3614,0.47,0,3614,4904,2015-04-01
29F2FF06418F8741BC81BB9C5213DF13,13.27,3506,0.53,0,3506,4904,2015-04-01
2AB012C2E1C91150795924DE8772FF65,0.02,1191,0.78,0,1191,20974,2015-04-01
2AD3AA4A78677C012F18DF84BFC834A7,0.0,1215,0.5,0,1215,20974,2015-04-01
2BC64DAD22E5C6ECF364247239CF4811,0.0,1996,1.35,0,1996,46673,2015-04-01
2BE541C5197936AC8DC72261A072D24D,10.73,3638,0.12,1,3638,4904,2015-04-01
2C29D068EE0544F36C503A8FF80636D8,0.0,3218,0.64,0,3218,12631,2015-04-01
2C476A8D893FA2EDD039F2E80FBF7304,0.1,1176,0.61,0,1176,20974,2015-04-01
2DAC05F6BD2D669A67B6C8A2A277B2CE,0.0,1989,0.0,1,1989,46673,2015-04-01
2E5E8CFD96E3100D3BE50995E8378194,0.0,3204,0.5,0,3204,12631,2015-04-01
2E6411226A64B8027677FB080670095C,0.68,1238,0.72,0,1238,20974,2015-04-01
2EA0852C939CA71AA279E0FB8D679321,14.03,3650,0.47,0,3650,4904,2015-04-01
2EC546B861B329F15FC1E0F888FC1B25,13.5,1223,0.5,0,1223,20974,2015-04-01
2F39B333DD91BCE94684C0D7D6ACF1BA,0.0,3703,0.48,0,3703,4904,2015-04-01
2F6169D37F4054D759D201307C8E671C,0.0,3319,1.07,0,3319,12631,2015-04-01
30127842FDEE168141E5E2C609F336A8,0.0,3640,0.13,1,3640,4904,2015-04-01
3091F6CD10CC4FFF2182186F8D7B2FF4,0.08,1901,0.57,0,1901,46673,2015-04-01
309A21CB884F820400F8BDFA1E691C2F,2.31,1242,0.59,0,1242,20974,2015-04-01
30DD031A5E77EA1A80866D8579F8CEBD,0.0,3518,0.79,0,3518,4904,2015-04-01
30F4B3743B4B57E07EF1E604CC199A78,0.0,3267,0.0,0,3267,12631,2015-04-01
30F52C96BC7CD1C03F822CD4F314CA58,0.0,3657,0.7,0,3657,4904,2015-04-01
31C7FAA0C11454889DFD1DFBD82FB9FF,0.0,3553,0.57,0,3553,4904,2015-04-01
31DA233265B79C22BD86701E5858A950,2.3,3505,0.6,0,3505,4904,2015-04-01
31E72E0B5B8DC5A07C1CDD27BA531B57,0.63,3291,0.77,0,3291,12631,2015-04-01
328F2B81F58E1556025AF706A9A71D85,13.99,1179,0.46,0,1179,20974,2015-04-01
32A55868D9B57CD089DA24B296383C58,0.46,3307,0.54,0,3307,12631,2015-04-01
34AF530219247F1427ECF5DC43888E23,0.0,1199,0.44,0,1199,20974,2015-04-01
34F102A288F47636FFE8BD525435291F,0.0,3541,0.57,0,3541,4904,2015-04-01
35DDC7F65ABA0D31916BB3B5DB3F8112,0.0,1950,0.0,0,1950,46673,2015-04-01
363602EED588AA89E3C4535E54E390B6,0.0,3601,0.0,0,3601,4904,2015-04-01
3657267C5BFDE883039CE7D509859D0B,0.0,3664,0.51,0,3664,4904,2015-04-01
37BC25B7BC8B1463CE3A04EBCB3E4239,4.31,1195,0.44,0,1195,20974,2015-04-01
37D5004B5CC664A5EC08848BFE43C521,0.0,3227,0.82,0,3227,12631,2015-04-01
3857D026293B0FE399B6035CBD84D1B1,0.93,3482,0.32,0,3482,4904,2015-04-01
393E5A3C51052C096C58AEA76AE45EA5,0.0,1933,0.61,0,1933,46673,2015-04-01
39D34805DC2B6DFD5502347A8E4B068F,13.49,3492,0.51,0,3492,4904,2015-04-01
39EABF6BBF800678D9E21A48355E620A,0.0,3610,1.18,0,3610,4904,2015-04-01
3A6FB22738FDDD0F511A76B9769A670A,0.0,1211,0.64,0,1211,20974,2015-04-01
3B872F49DB7958AD4DF5EDC16846EE0C,0.0,1263,1.26,0,1263,20974,2015-04-01
3B94D65600033B7261FF5A3A6F3D665B,0.0,1955,0.61,0,1955,46673,2015-04-01
3B9F4B45B4A92F1CDCD5BFB84A83895B,0.0,1966,0.6,0,1966,46673,2015-04-01
3C0ACE68375C33439292D9AB270DF595,0.0,1937,1.63,0,1937,46673,2015-04-01
3CB470C59F1D528AFB42BD3FD0F41B0E,0.0,3662,0.78,0,3662,4904,2015-04-01
3D0F2D75DC313D815DAE0FEFE7CD4A11,0.0,3487,0.47,0,3487,4904,2015-04-01
3D1DC163059F215ADB09F81B0492512A,3.5,1233,0.5,0,1233,20974,2015-04-01
3E47B7DC977845E79476247E770352C4,0.46,3242,0.54,0,3242,12631,2015-04-01
3E67A4D5FDB758D23779DB338E4431FF,0.0,1953,0.54,0,1953,46673,2015-04-01
3FF62F85F1624A9E2EF7DC273FE3098D,0.0,3515,0.0,1,3515,4904,2015-04-01
40827A6834DBBDE8AC2F06C9B67C63D0,1.87,1254,0.63,0,1254,20974,2015-04-01
409DB9540F1E534D04D0320981E868BF,0.0,3603,0.71,0,3603,4904,2015-04-01
4109ADFECAF44E52513F002C51F4F40D,0.0,3282,0.61,0,3282,12631,2015-04-01
4124D96028C5C04DCB084DC28FD23D42,4.85,1997,1.25,0,1997,46673,2015-04-01
4178622B45075238AD36295A13459050,0.0,3531,0.51,0,3531,4904,2015-04-01
41D817088922F63938565C18FEAFEA4E,0.0,3572,0.13,1,3572,4904,2015-04-01
4269C755B8CFDD4E884D4B9944CEEEA0,11.86,3627,0.64,0,3627,4904,2015-04-01
42A69D93DF2BED3AF6D7958EFF8DE686,13.49,3534,0.51,0,3534,4904,2015-04-01
43496700D13A3A6195E5C7ACB1065F73,0.0,3624,0.0,0,3624,4904,2015-04-01
435276B38BB61184BB90AF4896A69EDB,0.0,3694,0.58,0,3694,4904,2015-04-01
4376630C9994368B44A17A3EAE0B8D2B,0.0,1973,0.11,1,1973,46673,2015-04-01
43A057C3CB96BD367715ED2EEB25218D,0.0,1229,0.5,0,1229,20974,2015-04-01
440E78F6DB68C0C4C233ACB7ACCFB21C,0.0,1899,0.7,0,1899,46673,2015-04-01
445DB4F3A50533B58E992E115DDE91C2,0.0,1995,0.0,0,1995,46673,2015-04-01
4473BA710F1A436DCD12D761D9F1C7EE,0.0,3565,0.47,0,3565,4904,2015-04-01
45877B53691B2D9410A12AF9F3C6BC06,5.35,3579,1.15,0,3579,4904,2015-04-01
45A4662BB3C5C3B43061AE0D20BDF63F,0.0,1269,1.55,0,1269,20974,2015-04-01
45E53DB77FAB02BEF83C262D5810F977,0.99,3655,0.71,0,3655,4904,2015-04-01
462B34C7CD4B7835774918F1E9D4BF5A,0.0,3544,1.04,0,3544,4904,2015-04-01
4704C2237A4DE44229CA3B44D83AF698,0.0,3621,0.0,1,3621,4904,2015-04-01
477532A5842E5CA7DE0B733D0BB58D69,0.0,3552,0.0,0,3552,4904,2015-04-01
477EBDC7461EBEABB85DF794058EC7E2,11.55,1253,0.65,0,1253,20974,2015-04-01
478B64898D5A6DCCFB8A34B7AF273C35,0.0,3563,0.0,0,3563,4904,2015-04-01
479A7D44DE07958A21A66E97C516300F,0.1,3535,0.0,1,3535,4904,2015-04-01
47C171207C89DE7F7683B1C136EF4C92,13.5,1194,0.5,0,1194,20974,2015-04-01
47D1E74E9E13FAB8685CE471202A1025,0.0,3220,0.64,0,3220,12631,2015-04-01
47EB7AC4138D3A6CE6C3662F65D3DDCA,13.13,1940,0.57,0,1940,46673,2015-04-01
49712CC4A25E7C19E5D605A64E122F7F,0.0,3586,0.0,0,3586,4904,2015-04-01
4B2CB4E6D11636DF6511E6880F9DA186,0.15,3648,0.0,1,3648,4904,2015-04-01
4BC4C7115D82451C3E6B8E3617538F57,3.46,1908,0.54,0,1908,46673,2015-04-01
4C14CB8AB90F7934E7A1515A9181EB69,0.0,3262,0.72,0,3262,12631,2015-04-01
4C218AD239AEEBB59CB77C7BE3C70874,14.03,3474,0.47,0,3474,4904,2015-04-01
4C4A6E4229D1A7EF00E8B85DD91DC178,9.8,3500,0.8,0,3500,4904,2015-04-01
4CE1B44BDA74058A133A49AD61C5802E,0.0,3238,1.44,0,3238,12631,2015-04-01
4CF20876935074BDF532A6C9B0F97071,0.0,3560,0.75,0,3560,4904,2015-04-01
4D8BA66BD2DCB4AF1DE1DEB9B8B39144,0.0,1924,0.83,0,1924,46673,2015-04-01
4DC9BC2E954E18854C75FA3C2C7F61A1,0.0,3578,0.42,0,3578,4904,2015-04-01
4DDABB447223C4C887CB4FDE1536861C,15.0,3555,0.41,0,3555,4904,2015-04-01
4DE50D5F3E380C237EBA7C46892AABB1,0.0,3240,0.86,0,3240,12631,2015-04-01
4E8184C1832E84B7A9EABEF0BF565EC7,2.68,3665,0.57,0,3665,4904,2015-04-01
4ED7F7A491456F09F93396D3B5DA8A32,11.32,3592,0.68,0,3592,4904,2015-04-01
4F4774B162B7EC321E809CC7FBBEC9F9,13.49,3562,0.51,0,3562,4904,2015-04-01
4F628023C3E7089A0C6EE2DA6E2A3A78,18.04,3266,0.16,0,3266,12631,2015-04-01
4F6A47B6D38078EC5562360A087771D0,0.0,3666,0.47,0,3666,4904,2015-04-01
502D0079D384E470D515C5AF1FAF6DDC,0.07,3293,0.73,0,3293,12631,2015-04-01
5077722D004714FA79CE1FA9FA326B1B,2.68,3522,0.57,0,3522,4904,2015-04-01
50D9DB61BA8CAEF2FB1EEC54AFFC624C,0.0,1928,0.19,1,1928,46673,2015-04-01
51142EC10394130F586065F8E0BBC0FC,0.0,3278,0.15,0,3278,12631,2015-04-01
52A16DBCB2BBFECC23F1839BBC678EE4,0.0,3252,0.52,0,3252,12631,2015-04-01
52C01952D32E8C512B2730FA605DD152,4.5,3523,0.0,1,3523,4904,2015-04-01
532A9E152CF1ED27646CA03449D98FA1,0.0,3673,0.0,1,3673,4904,2015-04-01
53A0C542ED465AA5AE58E34BB617A15A,0.0,1227,0.74,0,1227,20974,2015-04-01
53CC12A81DCE27DF8342423104BDE427,6.93,3258,1.07,0,3258,12631,2015-04-01
53FA4D7980C82A17DD0C4E7C030867DA,3.36,3234,0.14,0,3234,12631,2015-04-01
548463CF8C66E461A30164F227A7FC41,44.4,3671,0.0,1,3671,4904,2015-04-01
54B9E238DED65A836901071E66DB180F,0.0,3288,0.49,0,3288,12631,2015-04-01
5534FF0F8B09AEAF0E5244B517E6FE82,0.0,3239,0.56,0,3239,12631,2015-04-01
55957D397425BD329C776789D337858C,0.93,3486,0.32,0,3486,4904,2015-04-01
55CBAB611AD52F1DA960D07E3C4D3D7C,0.0,3660,0.57,1,3660,4904,2015-04-01
5662F2DDE6C65E1F58488484A1FC80ED,0.48,3537,1.42,0,3537,4904,2015-04-01
566B871466FC79CA634D409E3228DCEE,0.0,3584,0.81,0,3584,4904,2015-04-01
56B673E05E573153BE174766B1F9D661,0.0,3263,0.61,0,3263,12631,2015-04-01
570F27F19C6EB66EF557E4F6E226EBCC,18.04,3275,0.16,0,3275,12631,2015-04-01
5792F7B562158508FFC64E55D4B0639B,0.0,3619,0.96,0,3619,4904,2015-04-01
57D3539F8E0581B63C9C8C327E9813F2,3.1,3625,0.0,1,3625,4904,2015-04-01
5A16CBEA4F3CF4B886D5C89B8ED158DF,0.0,3629,0.47,0,3629,4904,2015-04-01
5ACC58387F385012985314102CF63716,0.0,1959,0.11,1,1959,46673,2015-04-01
5B7E95C8F5DD2119405D1411A7347C1C,0.0,3696,0.41,0,3696,4904,2015-04-01
5B9605AE3DAAB19166A814F7CDD194CE,0.0,1188,0.45,0,1188,20974,2015-04-01
5BB4A6957D3CA48F0F1A863401D4C5B5,0.0,3591,0.0,1,3591,4904,2015-04-01
5C1131628C7D7853578BD53AB24AB98F,2.19,3495,0.61,0,3495,4904,2015-04-01
5C432F7AD54FE355384193D4CF05C98B,0.0,1943,0.54,0,1943,46673,2015-04-01
5DC32893FC61B06434DB4C4A33A2DE14,0.0,3210,0.77,0,3210,12631,2015-04-01
5E1FB79AF98A9D00A3049483AC9FB9B4,0.35,1931,0.8,0,1931,46673,2015-04-01
5E4C6AE317C175148B87E1615973B98A,0.0,1175,0.38,0,1175,20974,2015-04-01
5E6A3717E962E31EE1976FDC22E9728E,0.0,3320,0.49,0,3320,12631,2015-04-01
5F157B9EDE4293846998FD02673D870C,0.0,1212,0.92,0,1212,20974,2015-04-01
5F85AF880C2B61078AA7DDAA4AC2B91B,0.0,3551,0.34,0,3551,4904,2015-04-01
6013BB08502E8BB3913B03D44295E704,0.0,1927,0.0,1,1927,46673,2015-04-01
6029866C3E66ED872ADED55AC9CF6025,0.0,3583,0.41,0,3583,4904,2015-04-01
6098A5B5EEAEE95BD780DC1061D247A6,13.06,3543,0.54,0,3543,4904,2015-04-01
60EE53E1B79AB87591BFCBDD951489E4,0.0,1247,0.5,0,1247,20974,2015-04-01
62533305B7448D508F2A2316B8029933,13.49,3509,0.51,0,3509,4904,2015-04-01
62A4CEBE38819CB3648A5AB643275AC3,0.0,3476,0.62,0,3476,4904,2015-04-01
62A7E35B4018054864A0A1E4DFCC78D0,0.0,3205,0.82,0,3205,12631,2015-04-01
636A0351211952D0CF42CD2AEC496896,0.0,3314,0.77,0,3314,12631,2015-04-01
642AD6B75EF037CF9602ED82B734B7BB,14.0,3287,0.54,0,3287,12631,2015-04-01
643CB5B1090A8721B69CCE3EE6D9CF8D,0.0,3477,0.38,0,3477,4904,2015-04-01
649E2ECC17209D8FA1E716D05FB4DB07,0.0,3321,1.07,0,3321,12631,2015-04-01
64AF6E2D66AF29F0AB41077125EB8DBC,0.0,3280,0.16,0,3280,12631,2015-04-01
65E085FA7098120B479201A4F31054D8,0.0,3491,0.12,1,3491,4904,2015-04-01
664967F2AD569E81BEE63F8D912ABEEE,0.0,3250,0.34,0,3250,12631,2015-04-01
664DAF9A3067FDC164E5E856FC688313,0.0,3301,1.66,0,3301,12631,2015-04-01
666CCEE43B2D5CD9B5846DEF3660F11A,13.13,1912,0.57,0,1912,46673,2015-04-01
668C27DF0148C142463C211B0AAD410A,0.0,3539,0.0,1,3539,4904,2015-04-01
669A80FDD0B4D748F9A0C81CDF5CDE39,0.0,1218,1.37,0,1218,20974,2015-04-01
66E65E5D2B1594B71540302B2E12B6EC,0.0,3587,0.05,0,3587,4904,2015-04-01
6721A290629A982BDA66C1BF8D9F7E03,0.41,1193,0.74,0,1193,20974,2015-04-01
67856C0E4EBF43383D2F1EDDCC3AE6B2,0.0,3681,0.0,1,3681,4904,2015-04-01
683FEF72208A3CB979923B49596276F0,2.4,3496,0.6,0,3496,4904,2015-04-01
68583D82E6EF3464F8692050D0AD02B7,0.0,1902,0.0,1,1902,46673,2015-04-01
687D6464AB8D7753EE9EE847BF75CCA5,0.0,3233,0.38,0,3233,12631,2015-04-01
68CF2DB00646D22636F8D678A72BF7D0,0.0,1237,0.46,0,1237,20974,2015-04-01
68FB0523BC08A4106D7F6B8E6F236A72,0.0,3485,0.64,0,3485,4904,2015-04-01
692C5F84F4822AFAB938E72E400C76B6,0.0,3641,1.08,0,3641,4904,2015-04-01
6A199A00F2A70F084FA62830874AACCE,14.0,3654,0.0,1,3654,4904,2015-04-01
6AF24CC95C003875BF668CD4B37A8898,0.0,3298,0.54,0,3298,12631,2015-04-01
6B6905FBAE7D165386855A54DAB5DBE3,0.0,1174,1.54,0,1174,20974,2015-04-01
6BA35D3F7A138804B4585E6DDB95CB99,0.58,3546,0.42,0,3546,4904,2015-04-01
6C092EEBECEDF28AD0E7BEF3D5988824,0.0,3699,0.0,1,3699,4904,2015-04-01
6D24D6226FC114E560F99A9B301829E8,0.0,3299,0.86,0,3299,12631,2015-04-01
6D30298634F4FBA8F39184BBEB0D6294,0.0,3687,1.17,0,3687,4904,2015-04-01
6D30FDAFB2865ED28AC0CD071CF35817,0.0,3490,0.57,0,3490,4904,2015-04-01
6D7A8799E39601B4A36E3C8D1A117584,0.0,3243,0.48,0,3243,12631,2015-04-01
6E1243FB50EB9900E67891AFC5C26BD0,0.15,1906,0.9,0,1906,46673,2015-04-01
6E29D3D4FDF0A70AA543FFDB8091A855,0.85,3279,0.75,0,3279,12631,2015-04-01
6EA5906B58E132E74DDE14B90469A0C8,0.0,3483,0.0,1,3483,4904,2015-04-01
6F9559651EA9BAED14FB72DC08BFC9CD,0.0,3247,0.0,0,3247,12631,2015-04-01
6FCC050466FCEE700E260BF17910DDFB,0.0,3609,0.41,0,3609,4904,2015-04-01
7044E087CAAD2E130C16EFD3436E4F0B,15.0,3493,0.0,1,3493,4904,2015-04-01
711184CD053A0C2C23B0CA11C51941DA,8.28,3494,0.92,0,3494,4904,2015-04-01
7118F3CF5AF86F57F1A20EFFA3FBD311,0.0,1178,0.4,0,1178,20974,2015-04-01
